PERMNO,date,TICKER,COMNAM,PRC,VOL,SHROUT,OPENPRC
12084,2019-03-21,NXPI,N X P SEMICONDUCTORS N V,94.29000,2411339,328703,91.46000
12084,2019-03-22,NXPI,N X P SEMICONDUCTORS N V,90.66000,1987507,328703,93.77000
12084,2019-03-25,NXPI,N X P SEMICONDUCTORS N V,88.93000,2362211,328703,90.03000
12084,2019-03-26,NXPI,N X P SEMICONDUCTORS N V,89.29000,1819153,328703,89.44000
12084,2019-03-27,NXPI,N X P SEMICONDUCTORS N V,87.35000,3891974,328703,89.08000
12084,2019-03-28,NXPI,N X P SEMICONDUCTORS N V,85.92000,3054292,328703,87.40000
12084,2019-03-29,NXPI,N X P SEMICONDUCTORS N V,88.39000,3204014,328703,87.07000
12084,2019-04-01,NXPI,N X P SEMICONDUCTORS N V,94.39000,4007437,328703,90.00000
12084,2019-04-02,NXPI,N X P SEMICONDUCTORS N V,92.79000,2711282,328703,94.34000
12084,2019-04-03,NXPI,N X P SEMICONDUCTORS N V,96.18000,4313789,328703,94.69000
12084,2019-04-04,NXPI,N X P SEMICONDUCTORS N V,96.57000,2860168,328703,95.69000
12084,2019-04-05,NXPI,N X P SEMICONDUCTORS N V,98.15000,2818762,328703,97.73000
12084,2019-04-08,NXPI,N X P SEMICONDUCTORS N V,98.61000,2296244,328703,97.75000
12084,2019-04-09,NXPI,N X P SEMICONDUCTORS N V,97.59000,2682191,328703,98.50000
12084,2019-04-10,NXPI,N X P SEMICONDUCTORS N V,98.13000,2290382,328703,97.45000
12084,2019-04-11,NXPI,N X P SEMICONDUCTORS N V,97.65000,2075667,328703,98.20000
12084,2019-04-12,NXPI,N X P SEMICONDUCTORS N V,100.34000,3324417,328703,99.18000
12084,2019-04-15,NXPI,N X P SEMICONDUCTORS N V,99.23000,2561899,328703,100.40000
12084,2019-04-16,NXPI,N X P SEMICONDUCTORS N V,100.66000,2681880,328703,100.59000
12084,2019-04-17,NXPI,N X P SEMICONDUCTORS N V,101.17000,3205571,328703,102.10000
12084,2019-04-18,NXPI,N X P SEMICONDUCTORS N V,100.59000,2829147,328703,102.18000
12084,2019-04-22,NXPI,N X P SEMICONDUCTORS N V,98.47000,2076315,328703,100.23000
12084,2019-04-23,NXPI,N X P SEMICONDUCTORS N V,99.03000,4125200,328703,98.51000
12084,2019-04-24,NXPI,N X P SEMICONDUCTORS N V,100.13000,3802406,328703,98.85000
12084,2019-04-25,NXPI,N X P SEMICONDUCTORS N V,97.68000,2898396,328703,99.42000
12084,2019-04-26,NXPI,N X P SEMICONDUCTORS N V,99.00000,2753598,328703,96.60000
12084,2019-04-29,NXPI,N X P SEMICONDUCTORS N V,97.90000,4439586,328703,98.45000
12084,2019-04-30,NXPI,N X P SEMICONDUCTORS N V,105.62000,10551618,328703,105.22000
12084,2019-05-01,NXPI,N X P SEMICONDUCTORS N V,104.99000,4441588,328703,106.60000
12084,2019-05-02,NXPI,N X P SEMICONDUCTORS N V,106.60000,3987409,328703,104.93000
12084,2019-05-03,NXPI,N X P SEMICONDUCTORS N V,108.08000,3444026,328703,107.08000
12084,2019-05-06,NXPI,N X P SEMICONDUCTORS N V,106.02000,2965838,328703,104.72000
12084,2019-05-07,NXPI,N X P SEMICONDUCTORS N V,102.46000,4371773,328703,104.49000
12084,2019-05-08,NXPI,N X P SEMICONDUCTORS N V,101.50000,4096338,328703,101.19000
12084,2019-05-09,NXPI,N X P SEMICONDUCTORS N V,100.33000,4140109,328703,100.12000
12084,2019-05-10,NXPI,N X P SEMICONDUCTORS N V,100.17000,2739098,328703,99.88000
12084,2019-05-13,NXPI,N X P SEMICONDUCTORS N V,93.12000,5051538,328703,96.43000
12084,2019-05-14,NXPI,N X P SEMICONDUCTORS N V,98.17000,4864826,328703,94.88000
12084,2019-05-15,NXPI,N X P SEMICONDUCTORS N V,100.17000,4139094,328703,97.49000
12084,2019-05-16,NXPI,N X P SEMICONDUCTORS N V,97.65000,3407455,328703,98.38000
12084,2019-05-17,NXPI,N X P SEMICONDUCTORS N V,95.13000,3346959,328703,96.48000
12084,2019-05-20,NXPI,N X P SEMICONDUCTORS N V,92.60000,4749624,328703,92.80000
12084,2019-05-21,NXPI,N X P SEMICONDUCTORS N V,96.68000,5384131,328703,94.32000
12084,2019-05-22,NXPI,N X P SEMICONDUCTORS N V,93.64000,3757424,328703,95.48000
12084,2019-05-23,NXPI,N X P SEMICONDUCTORS N V,91.91000,5020005,328703,91.68000
12084,2019-05-24,NXPI,N X P SEMICONDUCTORS N V,91.81000,3230356,328703,92.70000
12084,2019-05-28,NXPI,N X P SEMICONDUCTORS N V,89.61000,11811443,328703,92.57000
12084,2019-05-29,NXPI,N X P SEMICONDUCTORS N V,89.12000,4203929,328703,88.49000
12084,2019-05-30,NXPI,N X P SEMICONDUCTORS N V,90.88000,2736388,328703,89.21000
12084,2019-05-31,NXPI,N X P SEMICONDUCTORS N V,88.16000,4018526,328703,89.26000
12084,2019-06-03,NXPI,N X P SEMICONDUCTORS N V,89.63000,3418569,328703,91.17000
12084,2019-06-04,NXPI,N X P SEMICONDUCTORS N V,94.63000,4320334,328703,91.76000
12084,2019-06-05,NXPI,N X P SEMICONDUCTORS N V,93.45000,2222126,328703,95.13000
12084,2019-06-06,NXPI,N X P SEMICONDUCTORS N V,92.29000,3746423,328703,93.26000
12084,2019-06-07,NXPI,N X P SEMICONDUCTORS N V,92.64000,1875978,328703,92.81000
12084,2019-06-10,NXPI,N X P SEMICONDUCTORS N V,95.39000,3004501,328703,93.92000
12084,2019-06-11,NXPI,N X P SEMICONDUCTORS N V,95.46000,2307689,328703,97.90000
12084,2019-06-12,NXPI,N X P SEMICONDUCTORS N V,93.76000,3887215,328703,97.50000
12084,2019-06-13,NXPI,N X P SEMICONDUCTORS N V,94.44000,2042532,328703,94.32000
12084,2019-06-14,NXPI,N X P SEMICONDUCTORS N V,90.89000,3749684,328703,91.89000
12084,2019-06-17,NXPI,N X P SEMICONDUCTORS N V,89.70000,2692144,328703,91.00000
12084,2019-06-18,NXPI,N X P SEMICONDUCTORS N V,94.78000,3690295,328703,91.26000
12084,2019-06-19,NXPI,N X P SEMICONDUCTORS N V,96.22000,2670018,328703,95.15000
12084,2019-06-20,NXPI,N X P SEMICONDUCTORS N V,98.01000,3511272,328703,98.50000
12084,2019-06-21,NXPI,N X P SEMICONDUCTORS N V,98.06000,3559997,328703,98.13000
12084,2019-06-24,NXPI,N X P SEMICONDUCTORS N V,97.65000,3137976,328703,98.58000
12084,2019-06-25,NXPI,N X P SEMICONDUCTORS N V,95.11000,2871469,328703,97.80000
12084,2019-06-26,NXPI,N X P SEMICONDUCTORS N V,97.14000,2970372,328703,97.13000
12084,2019-06-27,NXPI,N X P SEMICONDUCTORS N V,99.23000,4480424,328703,98.29000
12084,2019-06-28,NXPI,N X P SEMICONDUCTORS N V,97.61000,23359419,328703,101.37000
12084,2019-07-01,NXPI,N X P SEMICONDUCTORS N V,99.92000,6141702,328703,101.91000
12084,2019-07-02,NXPI,N X P SEMICONDUCTORS N V,98.08000,2814543,328703,99.41000
12084,2019-07-03,NXPI,N X P SEMICONDUCTORS N V,97.68000,1595489,328703,97.17000
12084,2019-07-05,NXPI,N X P SEMICONDUCTORS N V,96.53000,2684729,328703,96.39000
12084,2019-07-08,NXPI,N X P SEMICONDUCTORS N V,95.55000,2902059,328703,95.69000
12084,2019-07-09,NXPI,N X P SEMICONDUCTORS N V,95.92000,3322882,328703,95.05000
12084,2019-07-10,NXPI,N X P SEMICONDUCTORS N V,96.13000,2801114,328703,96.84000
12084,2019-07-11,NXPI,N X P SEMICONDUCTORS N V,94.12000,2891733,328703,96.30000
12084,2019-07-12,NXPI,N X P SEMICONDUCTORS N V,96.99000,2609738,328703,94.66000
12084,2019-07-15,NXPI,N X P SEMICONDUCTORS N V,99.16000,3259349,328703,97.23000
12084,2019-07-16,NXPI,N X P SEMICONDUCTORS N V,97.01000,2918964,328703,97.75000
12084,2019-07-17,NXPI,N X P SEMICONDUCTORS N V,96.40000,1974587,328703,97.00000
12084,2019-07-18,NXPI,N X P SEMICONDUCTORS N V,97.12000,2957846,328703,96.49000
12084,2019-07-19,NXPI,N X P SEMICONDUCTORS N V,97.96000,3542977,328703,97.54000
12084,2019-07-22,NXPI,N X P SEMICONDUCTORS N V,98.74000,2166532,328703,98.71000
12084,2019-07-23,NXPI,N X P SEMICONDUCTORS N V,100.94000,3072198,328703,99.89000
12084,2019-07-24,NXPI,N X P SEMICONDUCTORS N V,105.50000,6729437,328703,102.75000
12084,2019-07-25,NXPI,N X P SEMICONDUCTORS N V,101.77000,4031520,328703,104.53000
12084,2019-07-26,NXPI,N X P SEMICONDUCTORS N V,102.36000,2934919,328703,102.50000
12084,2019-07-29,NXPI,N X P SEMICONDUCTORS N V,104.23000,4039179,328703,103.66000
12084,2019-07-30,NXPI,N X P SEMICONDUCTORS N V,105.79000,5171287,328703,103.50000
12084,2019-07-31,NXPI,N X P SEMICONDUCTORS N V,103.39000,5012603,328703,104.13000
12084,2019-08-01,NXPI,N X P SEMICONDUCTORS N V,100.00000,6690889,328703,103.34000
12084,2019-08-02,NXPI,N X P SEMICONDUCTORS N V,100.46000,3223215,328703,99.56000
12084,2019-08-05,NXPI,N X P SEMICONDUCTORS N V,96.90000,4557244,328703,97.70000
12084,2019-08-06,NXPI,N X P SEMICONDUCTORS N V,100.27000,3869230,328703,98.12000
12084,2019-08-07,NXPI,N X P SEMICONDUCTORS N V,102.37000,3994354,328703,98.75000
12084,2019-08-08,NXPI,N X P SEMICONDUCTORS N V,101.48000,2911306,328703,102.61000
12084,2019-08-09,NXPI,N X P SEMICONDUCTORS N V,99.88000,2383790,328703,100.44000
12084,2019-08-12,NXPI,N X P SEMICONDUCTORS N V,98.25000,2100530,328703,99.41000
12084,2019-08-13,NXPI,N X P SEMICONDUCTORS N V,102.17000,3530322,328703,98.10000
12084,2019-08-14,NXPI,N X P SEMICONDUCTORS N V,99.99000,3562840,328703,99.26000
12084,2019-08-15,NXPI,N X P SEMICONDUCTORS N V,99.77000,2389802,328703,100.27000
12084,2019-08-16,NXPI,N X P SEMICONDUCTORS N V,103.56000,3248349,328703,100.99000
12084,2019-08-19,NXPI,N X P SEMICONDUCTORS N V,103.46000,2985233,328703,105.40000
12084,2019-08-20,NXPI,N X P SEMICONDUCTORS N V,102.87000,1796775,328703,103.85000
12084,2019-08-21,NXPI,N X P SEMICONDUCTORS N V,103.36000,1394577,328703,103.06000
12084,2019-08-22,NXPI,N X P SEMICONDUCTORS N V,103.29000,1264675,328703,103.56000
12084,2019-08-23,NXPI,N X P SEMICONDUCTORS N V,97.99000,5236502,328703,101.66000
12084,2019-08-26,NXPI,N X P SEMICONDUCTORS N V,98.71000,2514200,328703,99.64000
12084,2019-08-27,NXPI,N X P SEMICONDUCTORS N V,98.72000,2470863,328703,99.96000
12084,2019-08-28,NXPI,N X P SEMICONDUCTORS N V,100.28000,1686944,328703,98.34000
12084,2019-08-29,NXPI,N X P SEMICONDUCTORS N V,101.56000,1720673,328703,101.98000
12084,2019-08-30,NXPI,N X P SEMICONDUCTORS N V,102.14000,1638538,328703,102.23000
12084,2019-09-03,NXPI,N X P SEMICONDUCTORS N V,99.17000,1897056,328703,100.59000
12084,2019-09-04,NXPI,N X P SEMICONDUCTORS N V,101.85000,1931572,328703,100.28000
12084,2019-09-05,NXPI,N X P SEMICONDUCTORS N V,106.00000,3273339,328703,102.66000
12084,2019-09-06,NXPI,N X P SEMICONDUCTORS N V,105.81000,1419475,328703,105.64000
12084,2019-09-09,NXPI,N X P SEMICONDUCTORS N V,107.39000,2927031,328703,106.50000
12084,2019-09-10,NXPI,N X P SEMICONDUCTORS N V,107.86000,3361744,328703,106.56000
12084,2019-09-11,NXPI,N X P SEMICONDUCTORS N V,110.00000,3401922,328703,107.63000
12084,2019-09-12,NXPI,N X P SEMICONDUCTORS N V,110.03000,3025026,328703,110.40000
12084,2019-09-13,NXPI,N X P SEMICONDUCTORS N V,110.73000,1750896,328703,109.62000
12084,2019-09-16,NXPI,N X P SEMICONDUCTORS N V,107.57000,1978955,328703,109.24000
12084,2019-09-17,NXPI,N X P SEMICONDUCTORS N V,107.76000,1489309,328703,106.73000
12084,2019-09-18,NXPI,N X P SEMICONDUCTORS N V,107.82000,1259409,328703,107.25000
12084,2019-09-19,NXPI,N X P SEMICONDUCTORS N V,108.36000,1433511,328703,108.14000
12084,2019-09-20,NXPI,N X P SEMICONDUCTORS N V,104.80000,3334342,328703,108.46000
12084,2019-09-23,NXPI,N X P SEMICONDUCTORS N V,106.05000,1744896,328703,104.80000
12084,2019-09-24,NXPI,N X P SEMICONDUCTORS N V,103.90000,2003918,328703,106.31000
12084,2019-09-25,NXPI,N X P SEMICONDUCTORS N V,108.22000,3072555,328703,104.14000
12084,2019-09-26,NXPI,N X P SEMICONDUCTORS N V,108.41000,3251548,328703,108.37000
12084,2019-09-27,NXPI,N X P SEMICONDUCTORS N V,106.53000,2807175,328703,108.17000
12084,2019-09-30,NXPI,N X P SEMICONDUCTORS N V,109.12000,2593592,279479,107.59000
12084,2019-10-01,NXPI,N X P SEMICONDUCTORS N V,108.97000,4618839,279479,111.64000
12084,2019-10-02,NXPI,N X P SEMICONDUCTORS N V,106.70000,2946189,279479,108.40000
12084,2019-10-03,NXPI,N X P SEMICONDUCTORS N V,107.32000,3057407,279479,107.08000
12084,2019-10-04,NXPI,N X P SEMICONDUCTORS N V,109.88000,1714459,279479,107.56000
12084,2019-10-07,NXPI,N X P SEMICONDUCTORS N V,107.99000,1685030,279479,109.38000
12084,2019-10-08,NXPI,N X P SEMICONDUCTORS N V,103.75000,3629388,279479,106.67000
12084,2019-10-09,NXPI,N X P SEMICONDUCTORS N V,105.96000,2098996,279479,106.21000
12084,2019-10-10,NXPI,N X P SEMICONDUCTORS N V,107.25000,2451490,279479,106.37000
12084,2019-10-11,NXPI,N X P SEMICONDUCTORS N V,110.76000,4067535,279479,108.81000
12084,2019-10-14,NXPI,N X P SEMICONDUCTORS N V,111.24000,2169964,279479,109.86000
12084,2019-10-15,NXPI,N X P SEMICONDUCTORS N V,111.97000,1893061,279479,111.17000
12084,2019-10-16,NXPI,N X P SEMICONDUCTORS N V,108.61000,3005468,279479,111.37000
12084,2019-10-17,NXPI,N X P SEMICONDUCTORS N V,109.81000,2126743,279479,110.01000
12084,2019-10-18,NXPI,N X P SEMICONDUCTORS N V,109.01000,1925178,279479,109.70000
12084,2019-10-21,NXPI,N X P SEMICONDUCTORS N V,109.98000,1808419,279479,109.77000
12084,2019-10-22,NXPI,N X P SEMICONDUCTORS N V,107.78000,2183021,279479,110.19000
12084,2019-10-23,NXPI,N X P SEMICONDUCTORS N V,103.21000,5865041,279479,105.06000
12084,2019-10-24,NXPI,N X P SEMICONDUCTORS N V,106.07000,3155688,279479,104.25000
12084,2019-10-25,NXPI,N X P SEMICONDUCTORS N V,105.86000,3584694,279527,105.68000
12084,2019-10-28,NXPI,N X P SEMICONDUCTORS N V,108.65000,5506531,279527,106.25000
12084,2019-10-29,NXPI,N X P SEMICONDUCTORS N V,114.41000,9246044,279527,114.50000
12084,2019-10-30,NXPI,N X P SEMICONDUCTORS N V,114.81000,4093157,279527,114.55000
12084,2019-10-31,NXPI,N X P SEMICONDUCTORS N V,113.68000,3481161,279527,113.91000
12084,2019-11-01,NXPI,N X P SEMICONDUCTORS N V,118.00000,4957359,279527,115.47000
12084,2019-11-04,NXPI,N X P SEMICONDUCTORS N V,117.88000,3736258,279527,118.53000
12084,2019-11-05,NXPI,N X P SEMICONDUCTORS N V,118.66000,5590865,279527,118.63000
12084,2019-11-06,NXPI,N X P SEMICONDUCTORS N V,116.47000,3391329,279527,118.17000
12084,2019-11-07,NXPI,N X P SEMICONDUCTORS N V,117.40000,3112923,279527,118.19000
12084,2019-11-08,NXPI,N X P SEMICONDUCTORS N V,117.62000,2061922,279527,116.22000
12084,2019-11-11,NXPI,N X P SEMICONDUCTORS N V,118.26000,2900955,279527,116.89000
12084,2019-11-12,NXPI,N X P SEMICONDUCTORS N V,118.94000,4314340,279527,118.95000
12084,2019-11-13,NXPI,N X P SEMICONDUCTORS N V,118.77000,2310275,279527,117.72000
12084,2019-11-14,NXPI,N X P SEMICONDUCTORS N V,117.99000,2494174,279527,118.27000
12084,2019-11-15,NXPI,N X P SEMICONDUCTORS N V,117.48000,2066214,279527,119.08000
12084,2019-11-18,NXPI,N X P SEMICONDUCTORS N V,115.92000,2166799,279527,116.54000
12084,2019-11-19,NXPI,N X P SEMICONDUCTORS N V,114.01000,3836541,279527,116.93000
12084,2019-11-20,NXPI,N X P SEMICONDUCTORS N V,114.74000,3711593,279527,114.50000
12084,2019-11-21,NXPI,N X P SEMICONDUCTORS N V,114.26000,3005127,279527,114.31000
12084,2019-11-22,NXPI,N X P SEMICONDUCTORS N V,115.22000,2334524,279527,114.39000
12084,2019-11-25,NXPI,N X P SEMICONDUCTORS N V,117.08000,3174749,279527,116.46000
12084,2019-11-26,NXPI,N X P SEMICONDUCTORS N V,116.63000,3625564,279527,116.87000
12084,2019-11-27,NXPI,N X P SEMICONDUCTORS N V,117.41000,1219576,315520,116.88000
12084,2019-11-29,NXPI,N X P SEMICONDUCTORS N V,115.58000,1102565,315520,116.47000
12084,2019-12-02,NXPI,N X P SEMICONDUCTORS N V,114.76000,2311361,315520,115.75000
12084,2019-12-03,NXPI,N X P SEMICONDUCTORS N V,114.61000,2432027,315520,113.00000
12084,2019-12-04,NXPI,N X P SEMICONDUCTORS N V,116.28000,2821131,315520,115.93500
12084,2019-12-05,NXPI,N X P SEMICONDUCTORS N V,117.11000,1485017,315520,116.31000
12084,2019-12-06,NXPI,N X P SEMICONDUCTORS N V,118.67000,2249649,315520,118.80000
12084,2019-12-09,NXPI,N X P SEMICONDUCTORS N V,117.85000,1153378,315520,118.25000
12084,2019-12-10,NXPI,N X P SEMICONDUCTORS N V,119.10000,2516992,315520,118.26000
12084,2019-12-11,NXPI,N X P SEMICONDUCTORS N V,121.40000,3274815,315520,118.94000
12084,2019-12-12,NXPI,N X P SEMICONDUCTORS N V,123.98000,4628084,315520,121.20000
12084,2019-12-13,NXPI,N X P SEMICONDUCTORS N V,123.88000,2879775,315520,123.32000
12084,2019-12-16,NXPI,N X P SEMICONDUCTORS N V,124.30000,2710622,315520,125.00000
12084,2019-12-17,NXPI,N X P SEMICONDUCTORS N V,125.93000,3716143,315520,124.36000
12084,2019-12-18,NXPI,N X P SEMICONDUCTORS N V,125.79000,2524987,315520,125.55000
12084,2019-12-19,NXPI,N X P SEMICONDUCTORS N V,125.95000,2027189,315520,125.66000
12084,2019-12-20,NXPI,N X P SEMICONDUCTORS N V,127.69000,3757857,315520,126.08000
12084,2019-12-23,NXPI,N X P SEMICONDUCTORS N V,128.03000,2890397,315520,128.31000
12084,2019-12-24,NXPI,N X P SEMICONDUCTORS N V,129.20000,956636,315520,128.42999
12084,2019-12-26,NXPI,N X P SEMICONDUCTORS N V,128.67999,968563,315520,129.50000
12084,2019-12-27,NXPI,N X P SEMICONDUCTORS N V,128.19000,1006256,315520,129.03999
12084,2019-12-30,NXPI,N X P SEMICONDUCTORS N V,127.55000,931965,315520,128.27000
12084,2019-12-31,NXPI,N X P SEMICONDUCTORS N V,127.26000,954827,281437,127.43000
12084,2020-01-02,NXPI,N X P SEMICONDUCTORS N V,128.53999,2244155,281437,128.61000
12084,2020-01-03,NXPI,N X P SEMICONDUCTORS N V,127.30000,1537574,281437,126.23000
12084,2020-01-06,NXPI,N X P SEMICONDUCTORS N V,126.40000,2145059,281437,125.40000
12084,2020-01-07,NXPI,N X P SEMICONDUCTORS N V,128.03999,2587193,281437,127.50000
12084,2020-01-08,NXPI,N X P SEMICONDUCTORS N V,128.36000,1581894,281437,128.21001
12084,2020-01-09,NXPI,N X P SEMICONDUCTORS N V,129.17999,2413017,281437,129.80000
12084,2020-01-10,NXPI,N X P SEMICONDUCTORS N V,129.64000,2279114,281437,130.11000
12084,2020-01-13,NXPI,N X P SEMICONDUCTORS N V,131.98000,2306313,281437,131.00000
12084,2020-01-14,NXPI,N X P SEMICONDUCTORS N V,132.71001,2483179,281437,131.39999
12084,2020-01-15,NXPI,N X P SEMICONDUCTORS N V,132.50000,2200237,281437,132.45000
12084,2020-01-16,NXPI,N X P SEMICONDUCTORS N V,134.17999,2478000,281437,133.98000
12084,2020-01-17,NXPI,N X P SEMICONDUCTORS N V,133.84000,2442014,281437,134.99001
12084,2020-01-21,NXPI,N X P SEMICONDUCTORS N V,133.96001,2011613,281437,133.39999
12084,2020-01-22,NXPI,N X P SEMICONDUCTORS N V,134.64000,2414140,281437,134.52000
12084,2020-01-23,NXPI,N X P SEMICONDUCTORS N V,136.41000,2528252,281437,134.89000
12084,2020-01-24,NXPI,N X P SEMICONDUCTORS N V,135.28000,2882405,281437,137.49001
12084,2020-01-27,NXPI,N X P SEMICONDUCTORS N V,130.45000,3765869,281437,131.56000
12084,2020-01-28,NXPI,N X P SEMICONDUCTORS N V,132.67999,2196142,281437,132.50000
12084,2020-01-29,NXPI,N X P SEMICONDUCTORS N V,132.66000,2259963,281437,133.05000
12084,2020-01-30,NXPI,N X P SEMICONDUCTORS N V,131.62000,2035690,281437,130.81000
12084,2020-01-31,NXPI,N X P SEMICONDUCTORS N V,126.86000,4427087,281437,130.02000
12084,2020-02-03,NXPI,N X P SEMICONDUCTORS N V,125.70000,4195684,281437,127.69000
12084,2020-02-04,NXPI,N X P SEMICONDUCTORS N V,130.50999,5538334,281437,133.00000
12084,2020-02-05,NXPI,N X P SEMICONDUCTORS N V,134.23000,4335811,281437,133.39999
12084,2020-02-06,NXPI,N X P SEMICONDUCTORS N V,135.34000,2071482,281437,135.37000
12084,2020-02-07,NXPI,N X P SEMICONDUCTORS N V,132.25999,2517089,281437,134.49001
12084,2020-02-10,NXPI,N X P SEMICONDUCTORS N V,133.19000,1746844,281437,130.75000
12084,2020-02-11,NXPI,N X P SEMICONDUCTORS N V,135.52000,2395390,281437,134.13000
12084,2020-02-12,NXPI,N X P SEMICONDUCTORS N V,137.83000,2586781,281437,136.58000
12084,2020-02-13,NXPI,N X P SEMICONDUCTORS N V,138.69000,1420558,281437,136.87000
12084,2020-02-14,NXPI,N X P SEMICONDUCTORS N V,137.08000,1838716,281437,138.88000
12084,2020-02-18,NXPI,N X P SEMICONDUCTORS N V,133.87000,1911328,281437,134.41000
12084,2020-02-19,NXPI,N X P SEMICONDUCTORS N V,134.95000,2021998,281437,134.91000
12084,2020-02-20,NXPI,N X P SEMICONDUCTORS N V,134.80000,2284428,281437,134.33000
12084,2020-02-21,NXPI,N X P SEMICONDUCTORS N V,130.50000,3510178,279751,134.59000
12084,2020-02-24,NXPI,N X P SEMICONDUCTORS N V,124.04000,5116416,279751,124.55000
12084,2020-02-25,NXPI,N X P SEMICONDUCTORS N V,120.82000,4612929,279751,125.59000
12084,2020-02-26,NXPI,N X P SEMICONDUCTORS N V,119.47000,4396344,279751,121.54000
12084,2020-02-27,NXPI,N X P SEMICONDUCTORS N V,114.64000,4925146,279751,115.34000
12084,2020-02-28,NXPI,N X P SEMICONDUCTORS N V,113.69000,5480480,279751,110.02000
12084,2020-03-02,NXPI,N X P SEMICONDUCTORS N V,120.08000,4288842,279751,117.59000
12084,2020-03-03,NXPI,N X P SEMICONDUCTORS N V,116.56000,3943811,279751,119.41000
12084,2020-03-04,NXPI,N X P SEMICONDUCTORS N V,121.27000,2740119,279751,118.22000
12084,2020-03-05,NXPI,N X P SEMICONDUCTORS N V,115.27000,3142237,279751,116.55000
12084,2020-03-06,NXPI,N X P SEMICONDUCTORS N V,111.69000,3527560,279751,110.74000
12084,2020-03-09,NXPI,N X P SEMICONDUCTORS N V,101.97000,5682618,279751,104.70000
12084,2020-03-10,NXPI,N X P SEMICONDUCTORS N V,106.85000,4614612,279751,104.43000
12084,2020-03-11,NXPI,N X P SEMICONDUCTORS N V,100.52000,4944822,279751,103.63000
12084,2020-03-12,NXPI,N X P SEMICONDUCTORS N V,91.97000,7248156,279751,86.40000
12084,2020-03-13,NXPI,N X P SEMICONDUCTORS N V,95.54000,7073006,279751,96.00000
12084,2020-03-16,NXPI,N X P SEMICONDUCTORS N V,80.32000,7763784,279751,84.54000
12084,2020-03-17,NXPI,N X P SEMICONDUCTORS N V,80.08000,9107758,279751,81.65000
12084,2020-03-18,NXPI,N X P SEMICONDUCTORS N V,64.56000,11247351,279751,73.35000
12084,2020-03-19,NXPI,N X P SEMICONDUCTORS N V,76.12000,6069339,279751,64.83000
12084,2020-03-20,NXPI,N X P SEMICONDUCTORS N V,73.58000,5699842,279751,78.84000
12084,2020-03-23,NXPI,N X P SEMICONDUCTORS N V,77.27000,3636850,279751,74.21000
12084,2020-03-24,NXPI,N X P SEMICONDUCTORS N V,85.73000,3676128,279751,83.03000
12084,2020-03-25,NXPI,N X P SEMICONDUCTORS N V,84.86000,3158940,279751,87.16000
12084,2020-03-26,NXPI,N X P SEMICONDUCTORS N V,89.72000,4053463,279751,86.46000
12084,2020-03-27,NXPI,N X P SEMICONDUCTORS N V,81.30000,2910550,279001,86.13000
12084,2020-03-30,NXPI,N X P SEMICONDUCTORS N V,84.93000,2951338,279001,81.65000
12084,2020-03-31,NXPI,N X P SEMICONDUCTORS N V,82.93000,2687384,279001,84.83000
12084,2020-04-01,NXPI,N X P SEMICONDUCTORS N V,74.73000,3425178,279001,79.48000
12084,2020-04-02,NXPI,N X P SEMICONDUCTORS N V,77.78000,2440323,279001,74.15000
12084,2020-04-03,NXPI,N X P SEMICONDUCTORS N V,75.75000,2322588,279001,77.26000
12084,2020-04-06,NXPI,N X P SEMICONDUCTORS N V,86.94000,3647728,279001,80.07000
12084,2020-04-07,NXPI,N X P SEMICONDUCTORS N V,84.28000,3923702,279001,91.87000
12084,2020-04-08,NXPI,N X P SEMICONDUCTORS N V,91.58000,4194617,279001,86.00000
12084,2020-04-09,NXPI,N X P SEMICONDUCTORS N V,89.97000,3969394,279001,92.76000
12084,2020-04-13,NXPI,N X P SEMICONDUCTORS N V,89.11000,1703095,279001,88.59000
12084,2020-04-14,NXPI,N X P SEMICONDUCTORS N V,92.28000,2552403,279001,90.97000
12084,2020-04-15,NXPI,N X P SEMICONDUCTORS N V,87.14000,3899055,279001,90.36000
12084,2020-04-16,NXPI,N X P SEMICONDUCTORS N V,89.01000,2970671,279751,87.40000
12084,2020-04-17,NXPI,N X P SEMICONDUCTORS N V,90.17000,3471073,279751,91.85000
12084,2020-04-20,NXPI,N X P SEMICONDUCTORS N V,86.70000,2795269,279751,89.54000
12084,2020-04-21,NXPI,N X P SEMICONDUCTORS N V,81.06000,5080182,279751,84.10000
12084,2020-04-22,NXPI,N X P SEMICONDUCTORS N V,89.06000,3566184,279751,85.45000
12084,2020-04-23,NXPI,N X P SEMICONDUCTORS N V,88.08000,2375325,279751,88.56000
12084,2020-04-24,NXPI,N X P SEMICONDUCTORS N V,94.43000,4011531,279035,87.84000
12084,2020-04-27,NXPI,N X P SEMICONDUCTORS N V,97.13000,4765957,279035,95.20000
12084,2020-04-28,NXPI,N X P SEMICONDUCTORS N V,98.34000,5889439,279035,105.02000
12084,2020-04-29,NXPI,N X P SEMICONDUCTORS N V,106.77000,6449000,279035,100.99500
12084,2020-04-30,NXPI,N X P SEMICONDUCTORS N V,99.57000,4950098,279035,105.90000
12084,2020-05-01,NXPI,N X P SEMICONDUCTORS N V,95.50000,2790748,279035,97.48000
12084,2020-05-04,NXPI,N X P SEMICONDUCTORS N V,96.56000,3734647,279035,94.23000
12084,2020-05-05,NXPI,N X P SEMICONDUCTORS N V,99.20000,2900583,279035,98.66000
